No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂµg/mL),MBC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
703,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,112.73336,91.2502,172.167,85.20053,50.66944,533.697
704,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,120.84112,126.24359,204.32278,90.6667,53.356422,1583.898
705,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,112.73336,90.297775,171.32857,86.73164,54.407425,530.7661
706,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,340.06302,162.01572,301.18375,70.13697,28.976822,533.697
707,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.06268,236.72406,355.92453,88.11768,29.924133,1583.898
708,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.06302,195.0433,294.8827,72.41187,29.924133,530.7661
709,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,102.70887,81.783195,125.24441,70.13697,31.425186,533.697
710,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,110.81663,122.78273,160.38666,88.11768,32.372494,1583.898
711,,Ag,Ag,47,1.93,1.6,145,10490,5,11,78,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,102.70887,84.61715,118.943375,72.41187,32.372494,530.7661
712,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,112.73336,91.2502,172.167,85.20053,50.66944,533.697
713,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,120.84112,126.24359,204.32278,90.6667,53.356422,1583.898
714,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,112.73336,90.297775,171.32857,86.73164,54.407425,530.7661
715,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,340.06302,162.01572,301.18375,70.13697,28.976822,533.697
716,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,340.06268,236.72406,355.92453,88.11768,29.924133,1583.898
717,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,340.06302,195.0433,294.8827,72.41187,29.924133,530.7661
718,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,102.70887,81.783195,125.24441,70.13697,31.425186,533.697
719,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,110.81663,122.78273,160.38666,88.11768,32.372494,1583.898
720,,Ag,Ag,47,1.93,1.6,145,10490,5,11,79,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,102.70887,84.61715,118.943375,72.41187,32.372494,530.7661
721,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,248.03842,562.04285,429.81714,50.66944,669.70306
722,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,270.765,594.19855,433.00836,53.356422,1737.8004
723,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,247.40045,561.2044,429.0733,54.407425,667.889
724,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.68494,194.85822,550.17,414.75354,28.976822,669.70306
725,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.68494,260.55008,604.9108,430.4593,29.924133,1737.8004
726,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.68494,227.88579,543.8689,414.75354,29.924133,667.889
727,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,169.671,542.4258,414.75354,31.425186,669.70306
728,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,199.26212,577.56805,430.4593,32.372494,1737.8004
729,,Ag,Ag,47,1.93,1.6,145,10490,5,11,80,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.7842,172.50499,536.1249,414.75354,32.372494,667.889
730,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,248.03842,562.04285,429.81714,50.66944,669.70306
731,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,270.765,594.19855,433.00836,53.356422,1737.8004
732,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,247.40045,561.2044,429.0733,54.407425,667.889
733,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.68494,194.85822,550.17,414.75354,28.976822,669.70306
734,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.68494,260.55008,604.9108,430.4593,29.924133,1737.8004
735,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.68494,227.88579,543.8689,414.75354,29.924133,667.889
736,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,169.671,542.4258,414.75354,31.425186,669.70306
737,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,199.26212,577.56805,430.4593,32.372494,1737.8004
738,,Ag,Ag,47,1.93,1.6,145,10490,5,11,81,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.7842,172.50499,536.1249,414.75354,32.372494,667.889
739,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,248.03842,562.04285,429.81714,50.66944,669.70306
740,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,270.765,594.19855,433.00836,53.356422,1737.8004
741,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,247.40045,561.2044,429.0733,54.407425,667.889
742,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.68494,194.85822,550.17,414.75354,28.976822,669.70306
743,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.68494,260.55008,604.9108,430.4593,29.924133,1737.8004
744,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.68494,227.88579,543.8689,414.75354,29.924133,667.889
745,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,621.7842,169.671,542.4258,414.75354,31.425186,669.70306
746,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,621.7842,199.26212,577.56805,430.4593,32.372494,1737.8004
747,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,strong,621.7842,172.50499,536.1249,414.75354,32.372494,667.889
748,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,149.97195,295.19537,429.81714,50.66944,669.70306
749,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,172.69858,327.35117,433.00836,53.356422,1737.8004
750,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,149.33398,294.35693,429.0733,54.407425,667.889
751,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,135.25967,283.32254,414.75354,28.976822,669.70306
752,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,200.95148,338.06354,430.4593,29.924133,1737.8004
753,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,168.2873,277.02158,414.75354,29.924133,667.889
754,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,107.47826,275.57846,414.75354,31.425186,669.70306
755,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,137.06941,310.72083,430.4593,32.372494,1737.8004
756,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,110.3122,269.27744,414.75354,32.372494,667.889
757,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
758,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
759,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
760,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
761,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
762,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
763,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
764,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
765,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
766,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
767,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
768,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
769,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
770,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
771,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
772,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
773,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
774,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
775,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
776,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
777,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
778,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
779,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
780,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
781,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
782,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
783,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
784,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
785,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
786,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
787,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
788,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
789,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
790,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
791,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
792,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
793,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
794,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
795,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
796,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
797,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
798,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
799,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
800,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
801,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
802,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
803,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
804,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
805,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
806,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
807,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
808,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
809,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
810,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
811,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
812,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
813,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
814,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
815,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,209.87007,313.2358,430.4593,29.924133,1737.8004
816,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,179.77063,254.11995,414.75354,29.924133,667.889
817,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.08683,252.67677,414.75354,31.425186,669.70306
818,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,151.8248,285.8931,430.4593,32.372494,1737.8004
819,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.63243,246.37576,414.75354,32.372494,667.889
820,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,176.29195,282.67453,429.81714,50.66944,669.70306
821,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,196.12889,312.90417,433.00836,53.356422,1737.8004
822,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.36559,281.83612,429.0733,54.407425,667.889
823,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,147.47252,260.42102,414.75354,28.976822,669.70306
